start,end,fraction,bias,mae,mse
0.0,1000.0,1.0,-0.007567618349247643,0.14118653344977627,1.0655385368569714
0.0,0.1,0.9377240667605253,0.03527626812624467,0.03546848624644163,0.04332287412275999
0.1,1.0,0.028876932716950583,0.34961126904099404,0.6628200607266166,1.3685719516436512
1.0,10.0,0.030927669827570427,-0.6703452407584329,1.8467957034894953,6.927444969485482
10.0,1000.0,0.0024713306949536136,-12.143461348385948,12.814789334363754,312.03583793728797
